epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
114,761.177,1.45208,2.01093,1.64445,0.86291,0.85324,0.90223,0.59254,1.36008,1.2493,1.6521,0.00136281,0.00136281,0.00136281
115,767.78,1.44688,1.99277,1.63618,0.90779,0.83657,0.90458,0.56431,1.54342,1.29151,1.73969,0.00135776,0.00135776,0.00135776
116,774.486,1.43655,1.99872,1.63666,0.83851,0.84705,0.89088,0.56998,1.45009,1.36334,1.72774,0.00135269,0.00135269,0.00135269
117,781.078,1.4438,1.95527,1.64775,0.91553,0.82549,0.88946,0.54393,1.55751,1.33732,1.80275,0.00134758,0.00134758,0.00134758
118,787.768,1.46123,1.99644,1.64169,0.88057,0.87577,0.91035,0.56505,1.4986,1.41237,1.74173,0.00134245,0.00134245,0.00134245
119,794.265,1.4446,2.01062,1.64711,0.8939,0.83345,0.90608,0.57067,1.52562,1.28818,1.74667,0.00133728,0.00133728,0.00133728
120,800.784,1.44689,1.97657,1.65047,0.86987,0.85972,0.87715,0.5168,1.61241,1.36884,1.85686,0.00133208,0.00133208,0.00133208
121,807.263,1.42649,1.92179,1.6225,0.90204,0.80918,0.88644,0.55992,1.46056,1.33254,1.72639,0.00132685,0.00132685,0.00132685
122,813.853,1.4458,2.0009,1.64753,0.8991,0.84144,0.88898,0.57156,1.50065,1.22834,1.75313,0.0013216,0.0013216,0.0013216
123,820.379,1.43737,1.90103,1.63756,0.91997,0.82582,0.90293,0.5911,1.42636,1.287,1.7046,0.00131631,0.00131631,0.00131631
124,827.072,1.42202,1.93378,1.61277,0.89541,0.85648,0.89384,0.56513,1.49146,1.32524,1.73553,0.00131099,0.00131099,0.00131099
125,833.643,1.41621,1.9609,1.64718,0.80417,0.87972,0.86576,0.56215,1.47001,1.29376,1.73169,0.00130565,0.00130565,0.00130565
126,840.331,1.41232,1.91757,1.63435,0.88836,0.85218,0.91065,0.58486,1.44272,1.26743,1.70411,0.00130027,0.00130027,0.00130027
